95,0.8263,0.8132,0.8046,0.7979,0.7755
96,0.8262,0.8131,0.8047,0.798,0.7759
97,0.8263,0.8137,0.8051,0.7985,0.7768
98,0.8263,0.8135,0.8054,0.7985,0.7767
99,0.8258,0.8128,0.8049,0.7982,0.7763
100,0.826,0.8132,0.8051,0.7986,0.777
101,0.8251,0.813,0.8055,0.7992,0.7781
102,0.8249,0.8131,0.806,0.7998,0.7788
103,0.8248,0.8135,0.8067,0.8001,0.7791
104,0.8248,0.8138,0.807,0.8002,0.7796
105,0.8247,0.8139,0.8072,0.8004,0.7801
106,0.8238,0.8135,0.8069,0.8004,0.7804
107,0.8235,0.8138,0.8059,0.7999,0.7797
108,0.8234,0.8137,0.8058,0.7999,0.7798
109,0.8234,0.8138,0.8052,0.7996,0.7792
110,0.8236,0.8143,0.8051,0.7996,0.78
111,0.8235,0.8145,0.8054,0.7997,0.7804
112,0.8229,0.8143,0.8052,0.7994,0.7805
113,0.8226,0.8139,0.8052,0.7993,0.7806
114,0.823,0.8144,0.8056,0.7995,0.7811
115,0.8231,0.8148,0.8057,0.7996,0.7811
116,0.8233,0.8151,0.8057,0.7995,0.7816
117,0.8231,0.8153,0.8064,0.8003,0.7824
118,0.8234,0.8155,0.8069,0.8006,0.7832
119,0.8234,0.8158,0.8072,0.8008,0.7838
120,0.8232,0.8158,0.8073,0.801,0.7843
121,0.8232,0.8159,0.8077,0.8014,0.7845
122,0.8232,0.8162,0.8078,0.8016,0.7851
123,0.8228,0.8158,0.8074,0.8012,0.7849
124,0.8224,0.8158,0.8075,0.8016,0.7854
125,0.8222,0.816,0.8078,0.802,0.7859
126,0.8219,0.8161,0.8079,0.8022,0.7863
127,0.8217,0.816,0.8078,0.8023,0.7863
128,0.8213,0.816,0.8078,0.802,0.7865
129,0.8208,0.8159,0.8078,0.802,0.7865
130,0.8204,0.8157,0.8075,0.8017,0.7866
131,0.8203,0.8158,0.8074,0.8014,0.7861
132,0.8203,0.816,0.8077,0.8017,0.7863
133,0.8203,0.8162,0.8077,0.8019,0.7864
134,0.8206,0.8165,0.8077,0.8018,0.7866
135,0.8206,0.8167,0.808,0.8018,0.7869
136,0.8205,0.8168,0.808,0.8019,0.7872
137,0.8202,0.8169,0.808,0.8019,0.7871
138,0.82,0.8168,0.8079,0.802,0.7872
139,0.8199,0.8165,0.8081,0.8021,0.7873
140,0.8195,0.8163,0.8081,0.8023,0.7875
141,0.819,0.8161,0.8081,0.8023,0.7876
142,0.8189,0.8163,0.8081,0.8024,0.7878
143,0.8185,0.8158,0.8078,0.8025,0.7879
144,0.8185,0.8159,0.8081,0.8028,0.7883
