vehicle_id,region_id,start_time,end_time,cost,is_trusted
v00_062,1,575,651,5.9,True
v00_062,5,702,921,5.9,True
v00_062,4,973,1266,5.9,True
v00_062,3,1307,1542,5.9,True
v00_063,3,351,604,17.1,True
v00_063,2,655,785,17.1,True
v00_064,2,251,476,9.1,False
v00_064,1,496,651,9.1,False
v00_064,4,678,943,9.1,False
v00_065,3,269,359,5.0,False
v00_065,5,376,660,5.0,False
v00_066,5,366,514,13.0,True
v00_066,3,529,602,13.0,True
v00_066,2,604,774,13.0,True
v00_067,4,29,156,11.5,True
v00_067,3,168,370,11.5,True
v00_067,2,373,446,11.5,True
v00_068,3,404,531,13.4,True
v00_068,5,571,665,13.4,True
v00_068,1,704,975,13.4,True
v00_069,2,307,530,17.6,True
v00_069,3,574,677,17.6,True
v00_069,1,685,901,17.6,True
v00_070,3,585,766,17.2,True
v00_070,5,770,895,17.2,True
v00_070,1,910,1180,17.2,True
v00_071,5,147,265,6.8,False
v00_071,3,283,386,6.8,False
v00_072,3,272,464,16.3,True
v00_072,0,507,671,16.3,True
v00_073,3,436,572,8.9,False
v00_073,0,572,840,8.9,False
v00_073,2,862,1076,8.9,False
v00_073,1,1105,1196,8.9,False
v00_074,2,57,138,12.6,True
v00_074,4,142,401,12.6,True
v00_075,1,579,755,5.4,False
v00_075,2,771,992,5.4,False
v00_075,5,1032,1329,5.4,False
v00_075,3,1348,1459,5.4,False
v00_076,4,153,399,12.0,True
v00_076,2,451,697,12.0,True
v00_077,3,519,754,17.5,False
v00_077,1,771,862,17.5,False
v00_077,4,867,1080,17.5,False
v00_077,2,1138,1297,17.5,False
v00_078,2,21,275,8.4,False
v00_078,1,327,580,8.4,False
v00_079,4,180,367,9.3,True
v00_079,2,382,554,9.3,True
v00_080,0,403,557,18.6,True
v00_080,5,595,818,18.6,True
v00_080,2,842,1101,18.6,True
v00_081,1,138,220,16.5,False
v00_081,4,261,339,16.5,False
v00_081,3,382,627,16.5,False
v00_082,0,207,340,16.3,False
v00_082,2,362,575,16.3,False
v00_082,1,589,695,16.3,False
v00_082,3,746,820,16.3,False
v00_083,5,303,542,19.9,True
v00_083,1,587,693,19.9,True
v00_083,2,751,879,19.9,True
v00_083,0,909,1195,19.9,True
v00_084,4,20,209,16.0,True
v00_084,0,249,464,16.0,True
v00_084,1,504,753,16.0,True
v00_085,3,99,233,7.6,False
v00_085,1,236,467,7.6,False
v00_086,2,426,506,9.0,True
v00_086,1,552,743,9.0,True
v00_087,5,129,189,15.4,True
v00_087,4,208,277,15.4,True
v00_087,2,292,538,15.4,True
v00_087,3,551,761,15.4,True
v00_088,3,152,356,14.3,True
v00_088,1,380,445,14.3,True
v00_089,1,128,281,19.2,True
v00_089,2,288,372,19.2,True
v00_090,3,484,603,5.4,False
v00_090,5,647,764,5.4,False
v00_090,4,785,985,5.4,False
v00_090,2,1008,1151,5.4,False
v00_091,5,583,749,17.9,True
v00_091,4,798,923,17.9,True
v00_091,3,956,1184,17.9,True
v00_091,2,1216,1500,17.9,True
v00_092,3,391,637,15.6,False
v00_092,0,687,883,15.6,False
v00_092,5,912,1168,15.6,False
v00_092,4,1183,1267,15.6,False
v00_093,0,308,482,6.4,True
v00_093,3,534,799,6.4,True
v00_093,2,825,940,6.4,True
v00_094,5,171,307,16.4,False
v00_094,0,325,441,16.4,False
v00_094,2,482,731,16.4,False
v00_095,3,408,583,10.9,False
v00_095,0,601,885,10.9,False
v00_095,1,901,1172,10.9,False
v00_095,4,1176,1416,10.9,False
v00_096,4,322,621,9.2,False
v00_096,2,667,811,9.2,False
v00_097,4,400,666,5.9,True
v00_097,0,672,908,5.9,True
v00_097,1,925,1013,5.9,True
v00_098,0,161,441,19.5,True
v00_098,1,483,544,19.5,True
v00_098,5,586,772,19.5,True
v00_099,1,190,316,15.9,True
v00_099,4,359,557,15.9,True
v00_099,2,600,818,15.9,True
v00_100,4,274,422,11.7,True
v00_100,2,472,738,11.7,True
v00_100,1,746,879,11.7,True
v00_101,2,403,638,16.3,True
v00_101,3,671,905,16.3,True
v00_102,4,394,522,8.6,True
v00_102,5,575,736,8.6,True
v00_102,2,752,953,8.6,True
v00_103,0,73,139,17.2,True
v00_103,4,176,475,17.2,True
v00_103,5,476,615,17.2,True
v00_104,5,69,281,18.2,False
v00_104,0,283,580,18.2,False
v00_104,3,620,909,18.2,False
v00_105,1,239,477,17.3,True
v00_105,4,502,740,17.3,True
v00_105,5,741,837,17.3,True
v00_105,2,895,1163,17.3,True
v00_106,0,234,370,16.5,False
v00_106,3,387,662,16.5,False
v00_107,4,598,813,15.1,True
v00_107,1,813,986,15.1,True
v00_107,0,988,1269,15.1,True
v00_108,3,221,283,16.7,False
v00_108,0,289,439,16.7,False
v00_109,4,345,565,10.9,True
v00_109,3,585,731,10.9,True
v00_109,0,770,999,10.9,True
v00_109,1,1050,1291,10.9,True
v00_110,1,172,395,12.1,True
v00_110,4,425,657,12.1,True
v00_110,2,692,979,12.1,True
v00_110,5,984,1268,12.1,True
v00_111,4,97,215,11.2,True
v00_111,2,261,413,11.2,True
v00_111,1,466,731,11.2,True
v00_111,5,761,943,11.2,True
v00_112,1,220,282,9.6,True
v00_112,0,305,420,9.6,True
v00_113,5,501,643,11.9,False
v00_113,2,659,789,11.9,False
v00_114,5,513,685,17.7,True
v00_114,2,689,851,17.7,True
v00_115,2,43,250,15.0,True
v00_115,3,288,513,15.0,True
v00_115,5,540,621,15.0,True
v00_116,0,175,279,5.8,False
v00_116,5,291,560,5.8,False
v00_116,1,565,755,5.8,False
v00_117,5,208,424,11.6,True
v00_117,0,469,715,11.6,True
v00_117,4,736,998,11.6,True
v00_117,1,1029,1186,11.6,True
v00_118,2,271,540,19.0,False
v00_118,3,598,867,19.0,False
v00_118,1,878,1110,19.0,False
v00_118,0,1153,1367,19.0,False
v00_119,3,444,542,18.4,True
v00_119,0,581,667,18.4,True
v00_119,5,668,789,18.4,True
v00_119,4,822,948,18.4,True
v00_120,5,513,600,11.4,True
v00_120,0,641,940,11.4,True
v00_120,2,944,1194,11.4,True
v00_120,3,1201,1486,11.4,True
v00_121,2,357,497,14.8,True
v00_121,5,527,809,14.8,True
v00_121,0,818,1031,14.8,True
v00_122,1,372,528,19.9,True
v00_122,3,581,730,19.9,True
v00_122,5,790,1042,19.9,True
v00_123,4,300,559,15.0,True
v00_123,3,589,677,15.0,True
v00_123,1,677,881,15.0,True
v00_123,5,911,1136,15.0,True
v00_124,0,469,535,16.1,True
v00_124,2,582,669,16.1,True
v00_125,3,105,303,19.7,False
v00_125,1,305,569,19.7,False
v00_126,1,113,194,15.8,True
v00_126,4,225,495,15.8,True
v00_127,2,427,626,19.3,True
v00_127,1,658,820,19.3,True
v00_128,0,72,288,12.7,True
v00_128,2,326,578,12.7,True
v00_128,3,595,868,12.7,True
v00_128,5,917,1068,12.7,True
v00_129,2,172,285,7.4,True
v00_129,1,291,380,7.4,True
v00_129,3,398,520,7.4,True
v00_129,5,527,775,7.4,True
v00_130,4,552,724,6.7,True
v00_130,2,743,821,6.7,True
v00_131,3,470,589,8.2,True
v00_131,5,622,776,8.2,True
v00_131,1,836,1033,8.2,True
v00_131,0,1035,1121,8.2,True
v00_132,5,520,592,18.8,True
v00_132,3,622,852,18.8,True
v00_132,0,908,1006,18.8,True
v00_132,2,1009,1107,18.8,True
v00_133,3,456,720,19.3,False
v00_133,2,756,876,19.3,False
v00_134,4,566,824,6.2,False
v00_134,2,875,1168,6.2,False
v00_134,5,1226,1492,6.2,False
v00_135,5,461,560,8.1,True
v00_135,2,564,647,8.1,True
v00_135,3,652,737,8.1,True
v00_135,0,745,869,8.1,True
v00_136,2,290,454,9.9,True
v00_136,4,465,762,9.9,True
v00_136,0,788,1073,9.9,True
v00_136,5,1125,1315,9.9,True
v00_137,4,385,613,6.9,False
v00_137,5,637,829,6.9,False
v00_137,1,884,1063,6.9,False
v00_138,5,511,604,6.2,True
v00_138,1,620,707,6.2,True
v00_138,4,736,814,6.2,True
v00_138,0,848,1146,6.2,True
v00_139,0,18,173,13.0,False
v00_139,3,212,440,13.0,False
v00_139,4,472,603,13.0,False
v00_139,5,625,785,13.0,False
v00_140,2,101,292,7.4,True
v00_140,4,342,460,7.4,True
v00_141,1,94,223,11.0,False
v00_141,4,256,440,11.0,False
v00_142,3,314,382,12.3,True
v00_142,5,430,502,12.3,True
v00_143,2,115,348,6.8,True
v00_143,1,404,506,6.8,True
v00_143,3,514,620,6.8,True
v00_143,5,631,759,6.8,True
v00_144,1,318,499,15.0,False
v00_144,3,524,732,15.0,False
v00_144,5,765,928,15.0,False
v00_144,0,979,1168,15.0,False
v00_145,4,454,526,19.7,False
v00_145,2,583,830,19.7,False
v00_145,0,890,1068,19.7,False
v00_145,5,1111,1393,19.7,False
v00_146,1,138,363,11.2,False
v00_146,4,404,592,11.2,False
v00_147,0,551,802,5.3,True
v00_147,5,815,935,5.3,True
v00_147,1,947,1042,5.3,True
v00_148,4,29,143,14.2,False
v00_148,2,202,429,14.2,False
v00_148,1,454,694,14.2,False
v00_149,1,594,689,8.9,True
v00_149,3,697,970,8.9,True
v00_149,5,974,1154,8.9,True
v00_149,4,1204,1370,8.9,True
v01_150,4,4123,4237,16.2,True
v01_150,5,4240,4363,16.2,True
v01_151,0,3826,4122,12.6,True
v01_151,1,4160,4339,12.6,True
v01_151,3,4372,4465,12.6,True
v01_151,5,4468,4675,12.6,True
v01_152,4,3993,4157,7.3,True
v01_152,5,4163,4301,7.3,True
v01_152,1,4341,4547,7.3,True
v01_153,5,4006,4193,16.9,True
v01_153,2,4208,4284,16.9,True
v01_153,4,4322,4460,16.9,True
v01_154,3,3996,4237,13.1,True
v01_154,2,4257,4351,13.1,True
v01_154,4,4400,4485,13.1,True
v01_155,1,3938,4227,7.1,True
v01_155,0,4261,4445,7.1,True
v01_156,0,3637,3790,7.0,False
v01_156,1,3819,4037,7.0,False
v01_156,4,4045,4329,7.0,False
v01_157,2,3878,3974,5.7,True
v01_157,3,4021,4256,5.7,True
v01_158,2,4041,4311,13.2,False
v01_158,1,4313,4436,13.2,False
v01_158,3,4451,4621,13.2,False
v01_159,5,3842,3955,15.9,True
v01_159,4,4007,4091,15.9,True
v01_159,0,4151,4316,15.9,True
v01_159,2,4340,4579,15.9,True
v01_160,5,3620,3805,17.9,True
v01_160,1,3829,3971,17.9,True
v01_160,0,3981,4080,17.9,True
v01_160,3,4118,4222,17.9,True
v01_161,5,3915,4013,11.5,True
v01_161,2,4048,4277,11.5,True
v01_161,3,4323,4541,11.5,True
v01_162,0,4103,4314,6.8,True
v01_162,5,4355,4542,6.8,True
v01_163,1,3986,4165,19.3,True
v01_163,2,4220,4297,19.3,True
v01_164,0,3620,3819,8.9,True
v01_164,5,3858,3984,8.9,True
v01_165,1,3639,3825,9.5,False
v01_165,5,3832,4075,9.5,False
v01_165,3,4105,4213,9.5,False
v01_166,0,3997,4096,15.5,False
v01_166,5,4121,4366,15.5,False
v01_166,1,4389,4594,15.5,False
v01_166,3,4654,4754,15.5,False
v01_167,5,3755,3862,6.6,False
v01_167,1,3907,4200,6.6,False
v01_167,0,4211,4396,6.6,False
v01_167,2,4436,4700,6.6,False
v01_168,4,3765,4037,18.4,True
v01_168,5,4091,4299,18.4,True
v01_169,4,4194,4379,15.2,False
v01_169,2,4395,4473,15.2,False
v01_169,1,4479,4626,15.2,False
v01_170,4,3774,3962,14.0,True
v01_170,2,3970,4261,14.0,True
v01_170,0,4307,4459,14.0,True
v01_170,1,4490,4599,14.0,True
v01_171,5,4043,4211,16.6,False
v01_171,3,4231,4432,16.6,False
v01_172,2,3928,4133,18.1,True
v01_172,0,4175,4403,18.1,True
v01_172,1,4414,4626,18.1,True
v01_173,1,3907,4178,7.2,True
v01_173,3,4186,4464,7.2,True
v01_173,5,4502,4634,7.2,True
v01_174,3,4100,4359,5.4,True
v01_174,5,4410,4511,5.4,True
v01_175,3,4111,4223,19.8,True
v01_175,2,4264,4453,19.8,True
v01_176,3,3765,3883,18.9,False
v01_176,5,3941,4186,18.9,False
v01_176,0,4189,4480,18.9,False
v01_176,1,4507,4675,18.9,False
v01_177,1,3922,4186,5.3,True
v01_177,4,4213,4503,5.3,True
v01_178,1,3823,3895,19.0,True
v01_178,5,3943,4148,19.0,True
v01_178,2,4203,4363,19.0,True
v01_179,0,3855,3990,8.3,True
v01_179,3,3994,4185,8.3,True
v01_180,1,3723,3886,9.5,True
v01_180,0,3895,3960,9.5,True
v01_180,2,3976,4112,9.5,True
v01_180,4,4137,4376,9.5,True
v01_181,5,3663,3826,17.0,True
v01_181,4,3884,4130,17.0,True
v01_181,0,4172,4378,17.0,True
v01_181,1,4388,4451,17.0,True
v01_182,5,3602,3881,9.9,True
v01_182,0,3928,4041,9.9,True
v01_182,2,4083,4314,9.9,True
v01_182,1,4338,4401,9.9,True
v01_183,2,4010,4103,15.1,True
v01_183,4,4123,4222,15.1,True
v01_184,0,3974,4041,13.9,False
v01_184,3,4072,4216,13.9,False
v01_185,4,3728,3813,12.6,True
v01_185,5,3827,4009,12.6,True
v01_185,3,4045,4292,12.6,True
v01_186,0,4130,4228,8.4,False
v01_186,5,4230,4429,8.4,False
v01_186,2,4477,4746,8.4,False
v01_186,3,4759,4960,8.4,False
v01_187,3,4125,4289,10.9,True
v01_187,2,4298,4541,10.9,True
v01_188,4,3982,4223,13.7,False
v01_188,3,4274,4417,13.7,False
v01_189,5,3902,4087,12.4,False
v01_189,1,4145,4294,12.4,False
v01_189,3,4297,4426,12.4,False
v01_189,0,4470,4548,12.4,False
v01_190,2,4139,4393,17.2,True
v01_190,4,4400,4500,17.2,True
v01_190,1,4516,4773,17.2,True
v01_190,5,4779,4932,17.2,True
v01_191,1,4011,4151,17.0,True
v01_191,5,4167,4324,17.0,True
v01_191,2,4339,4403,17.0,True
v01_191,0,4454,4544,17.0,True
v01_192,2,3640,3856,14.3,True
v01_192,3,3908,4164,14.3,True
v01_192,4,4221,4309,14.3,True
v01_193,1,3647,3882,18.4,False
v01_193,5,3882,4084,18.4,False
v01_194,0,4091,4356,6.9,True
v01_194,5,4415,4658,6.9,True
v01_194,3,4674,4950,6.9,True
v01_194,2,4982,5211,6.9,True
v01_195,5,4172,4432,7.8,True
v01_195,2,4434,4562,7.8,True
v01_195,0,4599,4836,7.8,True
v01_195,3,4843,5141,7.8,True
v01_196,3,3733,3895,13.1,True
v01_196,0,3899,4003,13.1,True
v01_196,1,4062,4253,13.1,True
v01_196,5,4306,4592,13.1,True
v01_197,2,4155,4283,14.7,True
v01_197,1,4317,4511,14.7,True
v01_197,5,4534,4610,14.7,True
v01_198,0,4077,4235,10.8,True
v01_198,3,4269,4379,10.8,True
v01_198,2,4436,4605,10.8,True
v01_198,5,4610,4852,10.8,True
v01_199,2,3693,3924,5.7,True
v01_199,1,3980,4102,5.7,True
v01_200,3,3949,4106,7.3,True
v01_200,5,4120,4246,7.3,True
v01_201,3,3959,4032,13.5,True
v01_201,5,4071,4308,13.5,True
v01_201,4,4352,4550,13.5,True
v01_202,3,3716,3979,7.1,True
v01_202,0,4030,4276,7.1,True
v01_202,2,4299,4483,7.1,True
v01_202,5,4498,4596,7.1,True
v01_203,2,3627,3705,11.1,True
v01_203,3,3718,3833,11.1,True
v01_203,0,3890,4023,11.1,True
v01_204,2,3854,4122,18.4,True
v01_204,1,4125,4354,18.4,True
v01_205,1,4026,4309,19.6,True
v01_205,3,4368,4526,19.6,True
v01_206,5,3979,4238,19.2,False
v01_206,1,4258,4526,19.2,False
v01_206,4,4556,4834,19.2,False
v01_206,0,4840,5064,19.2,False
v01_207,2,3916,4124,9.6,True
v01_207,4,4165,4415,9.6,True
v01_208,0,4095,4221,16.5,False
v01_208,2,4232,4398,16.5,False
v01_208,1,4420,4643,16.5,False
v01_208,3,4671,4905,16.5,False
v01_209,2,3926,4106,9.4,True
v01_209,4,4114,4180,9.4,True
v01_209,1,4180,4454,9.4,True
v01_210,3,3928,4143,18.3,True
v01_210,4,4143,4253,18.3,True
v01_210,1,4279,4448,18.3,True
v01_210,0,4473,4563,18.3,True
v01_211,3,4073,4255,20.0,True
v01_211,2,4282,4366,20.0,True
v01_212,1,3897,3992,14.8,True
v01_212,4,4029,4179,14.8,True
v01_213,5,3742,3836,6.2,True
v01_213,2,3859,3948,6.2,True
v01_213,0,3955,4152,6.2,True
v01_213,3,4161,4370,6.2,True
v01_214,2,3875,4103,10.8,False
v01_214,4,4104,4295,10.8,False
v01_214,5,4348,4592,10.8,False
v01_215,4,3797,4023,6.0,True
v01_215,1,4079,4335,6.0,True
v01_216,3,3911,4062,13.4,True
v01_216,4,4114,4293,13.4,True
v01_216,2,4301,4582,13.4,True
v01_216,5,4585,4885,13.4,True
v01_217,3,3665,3929,15.3,True
v01_217,1,3967,4200,15.3,True
v01_217,5,4258,4372,15.3,True
v01_217,0,4414,4684,15.3,True
v01_218,2,3802,4069,13.0,True
v01_218,1,4071,4319,13.0,True
v01_219,1,4063,4293,6.2,True
v01_219,4,4312,4483,6.2,True
v01_220,5,3678,3809,9.5,False
v01_220,3,3812,3942,9.5,False
v01_220,4,3972,4095,9.5,False
v01_221,5,3673,3908,19.4,True
v01_221,1,3953,4229,19.4,True
v01_221,2,4246,4438,19.4,True
v01_222,5,3677,3914,16.3,False
v01_222,1,3927,4180,16.3,False
v01_222,2,4204,4390,16.3,False
v01_223,5,4176,4438,19.7,True
v01_223,2,4439,4670,19.7,True
v01_223,3,4673,4936,19.7,True
v01_224,3,3664,3788,7.4,False
v01_224,4,3826,4107,7.4,False
v01_224,1,4152,4326,7.4,False
v01_224,5,4372,4664,7.4,False
v01_225,1,3715,3882,8.0,True
v01_225,2,3940,4183,8.0,True
v01_225,0,4196,4271,8.0,True
v01_226,3,3845,4067,7.7,False
v01_226,5,4080,4142,7.7,False
v01_226,2,4169,4462,7.7,False
v01_227,2,4046,4299,14.5,False
v01_227,3,4300,4373,14.5,False
v01_227,4,4382,4642,14.5,False
v01_228,4,4053,4115,16.5,False
v01_228,2,4170,4420,16.5,False
v01_228,5,4473,4753,16.5,False
v01_229,5,4084,4261,14.6,False
v01_229,3,4320,4531,14.6,False
v01_229,2,4580,4813,14.6,False
v01_229,0,4854,4980,14.6,False
v01_230,2,3885,4051,14.9,True
v01_230,4,4076,4371,14.9,True
v01_230,5,4389,4521,14.9,True
v01_230,0,4570,4854,14.9,True
v01_231,1,4148,4438,12.4,True
v01_231,0,4492,4579,12.4,True
v01_231,4,4603,4879,12.4,True
v01_232,2,4094,4367,9.0,True
v01_232,0,4388,4565,9.0,True
v01_233,4,4151,4336,6.5,True
v01_233,5,4384,4531,6.5,True
v01_234,0,4144,4265,14.5,True
v01_234,3,4318,4397,14.5,True
v01_234,4,4446,4559,14.5,True
v01_234,5,4605,4689,14.5,True
v01_235,1,4127,4299,14.1,True
v01_235,2,4333,4459,14.1,True
v01_235,5,4465,4663,14.1,True
v01_235,0,4701,4939,14.1,True
v01_236,3,3647,3755,11.9,True
v01_236,5,3777,3914,11.9,True
v01_237,4,4123,4301,12.6,True
v01_237,3,4307,4440,12.6,True
v01_238,2,4086,4330,12.0,True
v01_238,1,4390,4584,12.0,True
v01_238,3,4612,4821,12.0,True
v01_239,3,3729,3962,15.8,True
v01_239,4,3988,4190,15.8,True
v01_240,0,4165,4313,18.6,True
v01_240,1,4350,4575,18.6,True
v01_241,2,3731,3817,17.6,True
v01_241,3,3852,3912,17.6,True
v01_241,0,3953,4063,17.6,True
v01_242,3,3912,3993,13.0,False
v01_242,4,4013,4215,13.0,False
v01_243,5,3623,3687,9.3,False
v01_243,4,3743,3897,9.3,False
v01_243,2,3924,4090,9.3,False
v01_244,3,3666,3870,13.9,True
v01_244,5,3878,4016,13.9,True
v01_244,1,4027,4279,13.9,True
v01_244,0,4296,4558,13.9,True
v01_245,3,3842,4032,9.4,True
v01_245,2,4049,4122,9.4,True
v01_245,0,4138,4290,9.4,True
v01_245,4,4297,4513,9.4,True
v01_246,3,4100,4204,5.7,True
v01_246,0,4223,4310,5.7,True
v01_247,3,3773,3836,17.8,False
v01_247,5,3870,4163,17.8,False
v01_248,4,4051,4167,16.3,True
v01_248,3,4190,4408,16.3,True
v01_248,5,4423,4497,16.3,True
v01_249,0,3804,4057,8.5,True
v01_249,4,4062,4350,8.5,True
v01_249,5,4390,4490,8.5,True
v01_249,2,4514,4661,8.5,True
v01_250,1,3672,3886,18.3,True
v01_250,4,3938,4218,18.3,True
v01_251,1,3830,4078,18.2,True
v01_251,4,4086,4245,18.2,True
v01_252,0,4181,4317,12.6,False
v01_252,3,4350,4411,12.6,False
v01_253,5,3807,3892,9.0,True
v01_253,0,3944,4168,9.0,True
v01_254,4,4037,4221,7.6,False
v01_254,1,4253,4361,7.6,False
v01_254,0,4406,4586,7.6,False
v01_255,0,3747,3940,9.3,True
v01_255,2,3990,4248,9.3,True
v01_256,0,3831,4049,11.8,False
v01_256,5,4094,4391,11.8,False
v01_256,1,4411,4619,11.8,False
v01_256,2,4628,4826,11.8,False
v01_257,3,4088,4175,17.2,True
v01_257,5,4202,4478,17.2,True
v01_257,2,4484,4574,17.2,True
v01_257,0,4597,4763,17.2,True
v01_258,5,4074,4247,16.0,False
v01_258,0,4296,4523,16.0,False
v01_259,2,3616,3851,9.0,True
v01_259,0,3911,4096,9.0,True
v01_260,5,3729,4027,9.2,True
